time_s,observed_fraction,interpolated_fraction,spectral_peak_bpm,peak_concentration,accepted,status,ridge_bpm,raw_spectral_peak_bpm,window_start_s,window_end_s,proposal_accepted,proposal_status,consensus_bpm,proposal_roi_count,waveform_roi_count,waveform_generated,neighbor_covered,hr_source
4.999995,0.7,0.0,,,False,gap_or_filter_edge,,,0.0,9.99999,False,insufficient_rois,,0,0,False,False,saved_fused_waveform_offline
5.999994,0.8,0.0,,,False,gap_or_filter_edge,,,0.999999,10.999989,False,insufficient_rois,,0,0,False,False,saved_fused_waveform_offline
6.999993,0.9,0.0,,,False,gap_or_filter_edge,,,1.999998,11.999988,False,insufficient_rois,,0,0,False,False,saved_fused_waveform_offline
7.999992,1.0,0.0,92.0,0.46504075001212447,True,candidate_only,92.0,92.0,2.999997,12.999986999999999,True,accepted_consensus,92.0,3,2,True,False,saved_fused_waveform_offline
8.999991,1.0,0.0,91.0,0.45813298104195466,True,candidate_only,92.0,91.0,3.999996,13.999986,True,accepted_consensus,92.0,3,2,True,False,saved_fused_waveform_offline
9.99999,1.0,0.0,91.0,0.4545502236748501,True,candidate_only,92.0,91.0,4.999995,14.999984999999999,True,accepted_consensus,92.0,3,2,True,False,saved_fused_waveform_offline
10.999989,1.0,0.0,92.0,0.4264873869816004,True,candidate_only,92.0,92.0,5.999994,15.999984,True,accepted_consensus,92.0,2,2,True,False,saved_fused_waveform_offline
11.999988,1.0,0.0,93.0,0.4024694495740859,True,candidate_only,93.0,93.0,6.999993,16.999983,True,accepted_consensus,93.0,2,2,True,False,saved_fused_waveform_offline
12.999986999999999,1.0,0.0,94.0,0.4373032949588871,True,candidate_only,94.0,94.0,7.999992,17.999982,True,accepted_consensus,94.0,2,2,True,False,saved_fused_waveform_offline
13.999986,1.0,0.0,95.0,0.5136635875357976,True,candidate_only,94.0,95.0,8.999991,18.999981,True,accepted_consensus,95.0,3,3,True,False,saved_fused_waveform_offline
14.999984999999999,1.0,0.0,95.0,0.5666429906702043,True,candidate_only,94.0,95.0,9.99999,19.99998,True,accepted_consensus,94.0,3,3,True,False,saved_fused_waveform_offline
15.999984,1.0,0.0,94.0,0.5923525045718782,True,candidate_only,94.0,94.0,10.999989,20.999979,True,accepted_consensus,94.0,3,2,True,False,saved_fused_waveform_offline
16.999983,1.0,0.0,93.0,0.5948965302767989,True,candidate_only,93.0,93.0,11.999988,21.999978,True,accepted_consensus,93.0,2,2,True,False,saved_fused_waveform_offline
17.999982,1.0,0.0,93.0,0.5946737162996418,True,candidate_only,93.0,93.0,12.999986999999999,22.999976999999998,True,accepted_consensus,93.0,2,2,True,False,saved_fused_waveform_offline
18.999981,1.0,0.0,92.0,0.6015507591440125,True,candidate_only,92.0,92.0,13.999986,23.999976,True,accepted_consensus,92.0,3,2,True,False,saved_fused_waveform_offline
19.99998,1.0,0.0,92.0,0.6063456366587866,True,candidate_only,92.0,92.0,14.999984999999999,24.999975,True,accepted_consensus,90.0,3,2,True,False,saved_fused_waveform_offline
20.999979,1.0,0.0,91.0,0.5916582786380116,True,candidate_only,92.0,91.0,15.999984,25.999973999999998,True,accepted_consensus,91.0,3,2,True,False,saved_fused_waveform_offline
21.999978,1.0,0.0,91.0,0.5126220900439817,True,candidate_only,92.0,91.0,16.999983,26.999972999999997,True,accepted_consensus,92.0,3,2,True,False,saved_fused_waveform_offline
22.999976999999998,1.0,0.0,91.0,0.43975471160149343,True,candidate_only,92.0,91.0,17.999982,27.999972,True,accepted_consensus,92.0,3,3,True,False,saved_fused_waveform_offline
23.999976,1.0,0.0,92.0,0.40707185795905665,True,candidate_only,92.0,92.0,18.999981,28.999971,True,accepted_consensus,92.0,3,3,True,False,saved_fused_waveform_offline
24.999975,0.9933333333333333,0.006666666666666667,93.0,0.4019128879973652,True,candidate_only,93.0,93.0,19.99998,29.999969999999998,True,accepted_consensus,93.0,3,3,True,False,saved_fused_waveform_offline
25.999973999999998,0.9933333333333333,0.006666666666666667,94.0,0.4265500508667693,True,candidate_only,94.0,94.0,20.999979,30.999969,True,accepted_consensus,94.0,3,2,True,False,saved_fused_waveform_offline
26.999972999999997,0.98,0.02,94.0,0.49377666076199184,True,candidate_only,94.0,94.0,21.999978,31.999968,True,accepted_consensus,94.0,3,2,True,False,saved_fused_waveform_offline
27.999972,0.98,0.02,94.0,0.5871472629985239,True,candidate_only,94.0,94.0,22.999976999999998,32.999967,True,accepted_consensus,94.0,3,2,True,False,saved_fused_waveform_offline
28.999971,0.9766666666666667,0.023333333333333334,94.0,0.6122135925117106,True,candidate_only,94.0,94.0,23.999976,33.999966,True,accepted_consensus,93.0,3,2,True,False,saved_fused_waveform_offline
29.999969999999998,0.9766666666666667,0.023333333333333334,93.0,0.6308035411691497,True,candidate_only,94.0,93.0,24.999975,34.999964999999996,True,accepted_consensus,93.0,3,3,True,False,saved_fused_waveform_offline
30.999969,0.9733333333333334,0.02666666666666667,93.0,0.6264647249979537,True,candidate_only,94.0,93.0,25.999973999999998,35.999964,True,accepted_consensus,94.0,3,3,True,False,saved_fused_waveform_offline
31.999968,0.9733333333333334,0.02666666666666667,94.0,0.5994229413581476,True,candidate_only,94.0,94.0,26.999972999999997,36.999963,True,accepted_consensus,94.0,3,3,True,False,saved_fused_waveform_offline
32.999967,0.9733333333333334,0.02666666666666667,95.0,0.5704753649484754,True,candidate_only,95.0,95.0,27.999972,37.999962,True,accepted_consensus,95.0,3,3,True,False,saved_fused_waveform_offline
33.999966,0.97,0.03,96.0,0.5553206588039358,True,candidate_only,95.0,96.0,28.999971,38.999961,True,accepted_consensus,95.0,3,3,True,False,saved_fused_waveform_offline
34.999964999999996,0.9766666666666667,0.023333333333333334,96.0,0.5591006496773661,True,candidate_only,95.0,96.0,29.999969999999998,39.99996,True,accepted_consensus,96.0,3,2,True,False,saved_fused_waveform_offline
35.999964,0.9766666666666667,0.023333333333333334,96.0,0.5867475160969248,True,candidate_only,95.0,96.0,30.999969,40.999959,True,accepted_consensus,96.0,3,2,True,False,saved_fused_waveform_offline
36.999963,0.99,0.01,95.0,0.6201820162929333,True,candidate_only,95.0,95.0,31.999968,41.999958,True,accepted_consensus,95.0,3,3,True,False,saved_fused_waveform_offline
37.999962,0.9833333333333333,0.016666666666666666,95.0,0.6196917703365239,True,candidate_only,95.0,95.0,32.999967,42.999956999999995,True,accepted_consensus,95.0,3,3,True,False,saved_fused_waveform_offline
38.999961,0.9833333333333333,0.016666666666666666,94.0,0.5781905458225546,True,candidate_only,94.0,94.0,33.999966,43.999956,True,accepted_consensus,95.0,2,2,True,False,saved_fused_waveform_offline
39.99996,0.98,0.02,93.0,0.520021326470814,True,candidate_only,94.0,93.0,34.999964999999996,44.999955,True,accepted_consensus,94.0,3,3,True,False,saved_fused_waveform_offline
40.999959,0.9833333333333333,0.016666666666666666,93.0,0.49616808439861815,True,candidate_only,94.0,93.0,35.999964,45.999953999999995,True,accepted_consensus,93.0,3,3,True,False,saved_fused_waveform_offline
41.999958,0.9833333333333333,0.016666666666666666,93.0,0.5010629775578713,True,candidate_only,94.0,93.0,36.999963,46.999953,True,accepted_consensus,94.0,3,3,True,False,saved_fused_waveform_offline
42.999956999999995,0.9833333333333333,0.016666666666666666,94.0,0.5085749942466519,True,candidate_only,94.0,94.0,37.999962,47.999952,True,accepted_consensus,94.0,3,3,True,False,saved_fused_waveform_offline
43.999956,0.9866666666666667,0.013333333333333334,94.0,0.5200147990687465,True,candidate_only,94.0,94.0,38.999961,48.999950999999996,True,accepted_consensus,94.0,3,3,True,False,saved_fused_waveform_offline
44.999955,0.9866666666666667,0.013333333333333334,94.0,0.5051019955603968,True,candidate_only,94.0,94.0,39.99996,49.99995,True,accepted_consensus,94.0,3,3,True,False,saved_fused_waveform_offline
45.999953999999995,0.8866666666666667,0.013333333333333334,,,False,gap_or_filter_edge,,,40.999959,50.999949,False,insufficient_rois,,0,0,False,False,saved_fused_waveform_offline
